"No.","Time","Source","Destination","Protocol","Length","Info"
"5403","31.398299","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=851465 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5404","31.398300","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=852877 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5405","31.398301","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=854289 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5406","31.398302","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=855701 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5407","31.398536","192.168.100.139","181.188.188.204","TCP","54","65269  >  80 [ACK] Seq=15969 Ack=857113 Win=262400 Len=0"
"5408","31.399048","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=857113 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5409","31.399152","192.168.100.139","181.188.188.204","TCP","54","65269  >  80 [ACK] Seq=15969 Ack=858525 Win=262400 Len=0"
"5410","31.403096","181.188.188.204","192.168.100.139","TCP","1466","[TCP Previous segment not captured] 80  >  65278 [ACK] Seq=649078 Ack=2360 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5411","31.403250","192.168.100.139","181.188.188.204","TCP","66","65278  >  80 [ACK] Seq=2360 Ack=643430 Win=262400 Len=0 SLE=649078 SRE=650490"
"5412","31.403299","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [PSH, ACK] Seq=650490 Ack=2360 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5413","31.403377","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5411#1] 65278  >  80 [ACK] Seq=2360 Ack=643430 Win=262400 Len=0 SLE=649078 SRE=651902"
"5414","31.408122","181.188.188.204","192.168.100.139","TCP","1466","[TCP Previous segment not captured] 80  >  65270 [ACK] Seq=1057619 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5415","31.408234","192.168.100.139","181.188.188.204","TCP","74","[TCP Dup ACK 5390#2] 65270  >  80 [ACK] Seq=5228 Ack=1051971 Win=262400 Len=0 SLE=1057619 SRE=1059031 SLE=1053383 SRE=1054795"
"5416","31.408296","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=1059031 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5417","31.408303","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=1060443 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5418","31.408304","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=1061855 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5419","31.408385","192.168.100.139","181.188.188.204","TCP","74","[TCP Dup ACK 5390#3] 65270  >  80 [ACK] Seq=5228 Ack=1051971 Win=262400 Len=0 SLE=1057619 SRE=1060443 SLE=1053383 SRE=1054795"
"5420","31.408415","192.168.100.139","181.188.188.204","TCP","74","[TCP Dup ACK 5390#4] 65270  >  80 [ACK] Seq=5228 Ack=1051971 Win=262400 Len=0 SLE=1057619 SRE=1061855 SLE=1053383 SRE=1054795"
"5421","31.408437","192.168.100.139","181.188.188.204","TCP","74","[TCP Dup ACK 5390#5] 65270  >  80 [ACK] Seq=5228 Ack=1051971 Win=262400 Len=0 SLE=1057619 SRE=1063267 SLE=1053383 SRE=1054795"
"5422","31.410169","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=914564 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5423","31.410299","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=915976 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5424","31.410378","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=5929 Ack=917388 Win=262400 Len=0"
"5425","31.411073","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=917388 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5426","31.411074","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=918800 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5427","31.411290","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=5929 Ack=920212 Win=262400 Len=0"
"5428","31.411333","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=920212 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5429","31.411335","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=921624 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5430","31.411341","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=923036 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5431","31.411341","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=924448 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5432","31.411342","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=925860 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5433","31.411343","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=927272 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5434","31.411503","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0"
"5435","31.412164","181.188.188.204","192.168.100.139","TCP","1466","[TCP Previous segment not captured] 80  >  65268 [ACK] Seq=930096 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5436","31.412238","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#1] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=931508"
"5437","31.417169","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=858525 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5438","31.417175","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=859937 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5439","31.417176","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=861349 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5440","31.417454","192.168.100.139","181.188.188.204","TCP","54","65269  >  80 [ACK] Seq=15969 Ack=862761 Win=262400 Len=0"
"5441","31.417535","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=862761 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5442","31.417536","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=864173 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5443","31.417541","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=865585 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5444","31.417672","192.168.100.139","181.188.188.204","TCP","54","65269  >  80 [ACK] Seq=15969 Ack=866997 Win=262400 Len=0"
"5445","31.418114","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=866997 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5446","31.418115","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=868409 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5447","31.418234","192.168.100.139","181.188.188.204","TCP","54","65269  >  80 [ACK] Seq=15969 Ack=869821 Win=262400 Len=0"
"5448","31.422170","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=651902 Ack=2360 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5449","31.422171","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=653314 Ack=2360 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5450","31.422175","181.188.188.204","192.168.100.139","TCP","1466","[TCP Out-Of-Order] 80  >  65278 [ACK] Seq=643430 Ack=2360 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5451","31.422310","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5411#2] 65278  >  80 [ACK] Seq=2360 Ack=643430 Win=262400 Len=0 SLE=649078 SRE=653314"
"5452","31.422354","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5411#3] 65278  >  80 [ACK] Seq=2360 Ack=643430 Win=262400 Len=0 SLE=649078 SRE=654726"
"5453","31.422459","192.168.100.139","181.188.188.204","TCP","66","65278  >  80 [ACK] Seq=2360 Ack=644842 Win=262400 Len=0 SLE=649078 SRE=654726"
"5454","31.423096","181.188.188.204","192.168.100.139","TCP","1466","[TCP Fast Retransmission] 80  >  65270 [ACK] Seq=1051971 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5455","31.427128","181.188.188.204","192.168.100.139","TCP","1466","[TCP Out-Of-Order] 80  >  65270 [ACK] Seq=1054795 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5456","31.427132","181.188.188.204","192.168.100.139","TCP","1466","[TCP Out-Of-Order] 80  >  65270 [ACK] Seq=1056207 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5457","31.427341","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=1063267 Win=262400 Len=0"
"5458","31.427377","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=1063267 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5459","31.427443","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=1064679 Win=262400 Len=0"
"5460","31.429131","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=931508 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5461","31.429218","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#2] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=932920"
"5462","31.429252","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=932920 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5463","31.429290","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#3] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=934332"
"5464","31.430169","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=934332 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5465","31.430173","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=935744 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5466","31.430268","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#4] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=935744"
"5467","31.430296","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#5] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=937156"
"5468","31.430347","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=937156 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5469","31.430347","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=938568 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5470","31.430351","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=939980 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5471","31.430352","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=941392 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5472","31.430353","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=942804 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5473","31.430404","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#6] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=938568"
"5474","31.430426","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#7] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=939980"
"5475","31.430452","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#8] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=941392"
"5476","31.430490","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#9] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=942804"
"5477","31.430516","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#10] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=944216"
"5478","31.431159","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=944216 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5479","31.431222","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5434#11] 65268  >  80 [ACK] Seq=5929 Ack=928684 Win=262400 Len=0 SLE=930096 SRE=945628"
"5480","31.436431","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=869821 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5481","31.436433","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=871233 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5482","31.436438","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=872645 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5483","31.436439","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=874057 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5484","31.436679","192.168.100.139","181.188.188.204","TCP","54","65269  >  80 [ACK] Seq=15969 Ack=875469 Win=262400 Len=0"
"5485","31.437251","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=875469 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5486","31.437252","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=876881 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5487","31.437255","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=878293 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5488","31.437256","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=879705 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5489","31.437375","192.168.100.139","181.188.188.204","TCP","54","65269  >  80 [ACK] Seq=15969 Ack=881117 Win=262400 Len=0"
"5490","31.441160","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65278 [ACK] Seq=644842 Ack=2360 Win=64128 Len=1412"
"5491","31.441292","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65278 [ACK] Seq=646254 Ack=2360 Win=64128 Len=1412"
"5492","31.441295","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65278 [ACK] Seq=647666 Ack=2360 Win=64128 Len=1412"
"5493","31.441295","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=654726 Ack=2360 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5494","31.441421","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=2360 Ack=656138 Win=262400 Len=0"
"5495","31.446204","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=1064679 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5496","31.446358","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=1066091 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5497","31.446361","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=1067503 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5498","31.446362","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=1068915 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5499","31.446362","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=1070327 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5500","31.446462","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=1071739 Win=262400 Len=0"
"5501","31.447201","181.188.188.204","192.168.100.139","TCP","1466","[TCP Fast Retransmission] 80  >  65268 [ACK] Seq=928684 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5502","31.448227","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=945628 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5503","31.448306","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=5929 Ack=947040 Win=262400 Len=0"
"5504","31.449220","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=947040 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5505","31.449221","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=948452 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5506","31.449224","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=949864 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5507","31.449347","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=5929 Ack=951276 Win=262400 Len=0"
"5508","31.450167","181.188.188.204","192.168.100.139","TCP","1466","80  >  65268 [ACK] Seq=951276 Ack=5929 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5509","31.450227","192.168.100.139","181.188.188.204","TCP","54","65268  >  80 [ACK] Seq=5929 Ack=952688 Win=262400 Len=0"
"5510","31.456270","181.188.188.204","192.168.100.139","TCP","1466","[TCP Previous segment not captured] 80  >  65269 [ACK] Seq=883941 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5511","31.456273","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=885353 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5512","31.456274","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=886765 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5513","31.456370","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5489#1] 65269  >  80 [ACK] Seq=15969 Ack=881117 Win=262400 Len=0 SLE=883941 SRE=885353"
"5514","31.456401","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5489#2] 65269  >  80 [ACK] Seq=15969 Ack=881117 Win=262400 Len=0 SLE=883941 SRE=886765"
"5515","31.456435","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5489#3] 65269  >  80 [ACK] Seq=15969 Ack=881117 Win=262400 Len=0 SLE=883941 SRE=888177"
"5516","31.456472","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=888177 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5517","31.456472","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=889589 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5518","31.456473","181.188.188.204","192.168.100.139","TCP","1466","80  >  65269 [ACK] Seq=891001 Ack=15969 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5519","31.456474","181.188.188.204","192.168.100.139","TCP","689","80  >  65269 [PSH, ACK] Seq=892413 Ack=15969 Win=64128 Len=635 [TCP segment of a reassembled PDU]"
"5520","31.456513","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5489#4] 65269  >  80 [ACK] Seq=15969 Ack=881117 Win=262400 Len=0 SLE=883941 SRE=889589"
"5521","31.456546","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5489#5] 65269  >  80 [ACK] Seq=15969 Ack=881117 Win=262400 Len=0 SLE=883941 SRE=891001"
"5522","31.456569","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5489#6] 65269  >  80 [ACK] Seq=15969 Ack=881117 Win=262400 Len=0 SLE=883941 SRE=892413"
"5523","31.456593","192.168.100.139","181.188.188.204","TCP","66","[TCP Dup ACK 5489#7] 65269  >  80 [ACK] Seq=15969 Ack=881117 Win=262400 Len=0 SLE=883941 SRE=893048"
